year,month,user_account_id,user_lifetime,user_intake,user_no_outgoing_activity_in_days,user_account_balance_last,user_spendings,user_has_outgoing_calls,user_has_outgoing_sms,user_use_gprs,user_does_reload,reloads_inactive_days,reloads_count,reloads_sum,calls_outgoing_count,calls_outgoing_spendings,calls_outgoing_duration,calls_outgoing_spendings_max,calls_outgoing_duration_max,calls_outgoing_inactive_days,calls_outgoing_to_onnet_count,calls_outgoing_to_onnet_spendings,calls_outgoing_to_onnet_duration,calls_outgoing_to_onnet_inactive_days,calls_outgoing_to_offnet_count,calls_outgoing_to_offnet_spendings,calls_outgoing_to_offnet_duration,calls_outgoing_to_offnet_inactive_days,calls_outgoing_to_abroad_count,calls_outgoing_to_abroad_spendings,calls_outgoing_to_abroad_duration,calls_outgoing_to_abroad_inactive_days,sms_outgoing_count,sms_outgoing_spendings,sms_outgoing_spendings_max,sms_outgoing_inactive_days,sms_outgoing_to_onnet_count,sms_outgoing_to_onnet_spendings,sms_outgoing_to_onnet_inactive_days,sms_outgoing_to_offnet_count,sms_outgoing_to_offnet_spendings,sms_outgoing_to_offnet_inactive_days,sms_outgoing_to_abroad_count,sms_outgoing_to_abroad_spendings,sms_outgoing_to_abroad_inactive_days,sms_incoming_count,sms_incoming_spendings,sms_incoming_from_abroad_count,sms_incoming_from_abroad_spendings,gprs_session_count,gprs_usage,gprs_spendings,gprs_inactive_days,last_100_reloads_count,last_100_reloads_sum,last_100_calls_outgoing_duration,last_100_calls_outgoing_to_onnet_duration,last_100_calls_outgoing_to_offnet_duration,last_100_calls_outgoing_to_abroad_duration,last_100_sms_outgoing_count,last_100_sms_outgoing_to_onnet_count,last_100_sms_outgoing_to_offnet_count,last_100_sms_outgoing_to_abroad_count,last_100_gprs_usage
2013,8,1041559,208,0,9,0.04,0.0,1,0,0,0,1338,0,0.0,5,0.0,0.0,0.0,0.0,9,0,0.0,0.0,9,0,0.0,0.0,9,0,0.0,0.0,9,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1167055,66,0,5,6.39,6.36,1,0,0,0,66,0,0.0,65,6.36,42.82,1.04,6.92,5,0,0.0,0.0,5,40,6.36,42.37,5,0,0.0,0.0,5,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,2,15.0,59.3,0.0,57.37,0.0,0,0,0,0,0.0
2013,8,1182575,15947,0,3,0.0,0.0,1,0,0,1,19,1,0.0,15,0.0,0.0,0.0,0.0,3,0,0.0,0.0,3,0,0.0,0.0,3,0,0.0,0.0,3,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1190465,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1191198,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1192762,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1192999,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1195496,15947,0,1,0.0,0.0,0,0,0,1,1,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,8417,781,0,0,1.41,9.42,1,1,0,1,26,1,1.5,32,0.6,4.1,0.15,1.0,1,0,0.0,0.0,1,5,0.6,4.0,1,5,0.0,0.0,1,139,8.82,0.25,0,0,0.0,0,116,6.96,0,4,0.36,0,18,0.0,5,0.0,0,0.0,0.0,1338,2,13.5,31.82,0.0,26.73,0.0,223,0,192,4,0.0
2013,8,25955,15947,0,1,0.0,0.0,1,0,0,0,1338,0,0.0,17,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,28857,968,0,1,46.66,10.47,1,1,0,1,9,2,18.01,36,10.32,139.03,0.81,21.0,1,0,0.0,0.0,1,28,9.09,123.0,1,0,0.0,0.0,1,14,0.15,0.15,6,0,0.0,6,0,0.0,6,0,0.0,6,12,0.0,2,0.0,0,0.0,0.0,1338,10,42.02,591.58,0.0,453.0,3.17,46,0,11,1,0.0
2013,8,66097,2046,0,1,4.49,4.38,1,1,0,1,26,1,1.5,29,3.84,26.72,0.67,4.45,1,0,0.0,0.0,1,15,3.24,21.62,1,0,0.0,0.0,1,9,0.54,0.06,11,0,0.0,11,9,0.54,11,0,0.0,11,1,0.0,0,0.0,0,0.0,0.0,1338,1,1.5,98.88,0.0,77.6,0.0,39,0,39,0,0.0
2013,8,92358,2048,0,1,76.53,1.87,1,1,0,0,77,0,0.0,17,0.25,6.65,0.25,1.38,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1,27,1.62,0.06,1,0,0.0,1,27,1.62,1,0,0.0,1,4,0.0,0,0.0,0,0.0,0.0,1338,6,72.06,89.33,46.87,10.03,56.38,89,0,72,17,0.0
2013,8,107604,2048,0,1,12.25,12.31,1,1,0,1,1,3,21.03,72,12.31,91.2,1.08,7.18,1,0,0.0,0.0,1,35,6.4,42.67,1,0,0.0,0.0,1,12,0.0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,9,0.0,2,0.0,0,0.0,0.0,1338,12,47.035,254.73,0.0,151.1,0.0,24,0,4,0,0.0
2013,8,147771,2048,0,1,9.8,5.98,1,1,0,0,55,0,0.0,40,5.98,43.37,0.57,3.82,1,0,0.0,0.0,1,27,5.08,33.87,1,0,0.0,0.0,1,15,0.0,0.0,9,0,0.0,9,15,0.0,9,0,0.0,9,2,0.0,0,0.0,0,0.0,0.0,1338,1,6.0,60.72,0.0,44.78,0.0,44,0,44,0,0.0
2013,8,213545,2013,0,1,6.31,0.27,1,1,0,0,66,0,0.0,7,0.21,1.43,0.15,0.72,1,1,0.15,0.5,1,0,0.0,0.0,1,6,0.21,1.3,1,2,0.06,0.06,11,0,0.0,11,1,0.06,11,0,0.0,11,3,0.0,2,0.0,0,0.0,0.0,1338,1,6.0,5.97,0.5,3.8,0.58,21,0,16,0,0.0
2013,8,407948,774,0,0,48.28,13.26,1,1,0,1,30,1,36.03,20,3.24,14.67,3.24,11.23,0,2,3.24,11.23,0,0,0.0,0.0,0,3,3.24,11.23,0,143,10.02,0.09,0,4,0.0,0,83,4.98,0,56,5.04,0,4,0.0,4,0.0,0,0.0,0.0,1338,10,60.045,86.5,11.23,62.12,11.23,463,11,296,56,0.0
2013,8,427469,661,0,1,50.88,3.55,1,1,0,0,65,0,0.0,37,0.0,9.8,0.0,1.23,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1,77,3.55,0.11,1,21,0.0,1,51,3.06,1,3,0.27,1,7,0.0,3,0.0,0,0.0,0.0,1338,3,36.03,88.52,0.0,39.43,0.0,148,57,83,3,0.0
2013,8,438347,660,0,2,0.02,4.28,1,1,0,1,3,1,1.0,44,1.71,12.38,0.32,2.12,2,1,0.25,0.87,2,7,0.62,4.12,2,24,0.79,5.37,2,45,2.57,0.39,2,1,0.06,2,6,0.36,2,36,2.04,2,14,0.0,5,0.0,0,0.0,0.0,1338,2,7.0,28.88,0.87,9.12,9.07,71,8,7,51,0.0
2013,8,929940,512,0,5,30.18,31.56,1,1,0,1,22,1,36.03,36,0.0,2.15,0.0,0.9,5,0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,5,526,31.56,0.06,12,0,0.0,12,525,31.5,12,0,0.0,12,1,0.0,0,0.0,0,0.0,0.0,1338,9,84.06,4.68,0.0,0.0,0.0,1114,0,1112,1,0.0
2013,8,932056,338,0,6,0.98,2.07,1,1,0,0,1338,0,0.0,6,0.15,1.78,0.15,1.0,14,0,0.0,0.0,14,3,0.15,1.0,14,0,0.0,0.0,14,33,1.92,0.06,6,1,0.06,6,31,1.86,6,0,0.0,6,1,0.0,0,0.0,0,0.0,0.0,71,0,0.0,5.93,0.0,2.0,0.0,163,1,159,0,0.6
2013,8,934095,599,0,5,14.18,0.0,1,0,0,0,1338,0,0.0,7,0.0,1.6,0.0,0.78,5,0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,1.6,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,942704,289,0,1,31.5,4.83,1,1,0,0,68,0,0.0,11,4.77,32.43,2.3,15.35,1,0,0.0,0.0,1,6,3.67,24.47,1,0,0.0,0.0,1,3,0.06,0.06,5,0,0.0,5,1,0.06,5,0,0.0,5,3,0.0,0,0.0,0,0.0,0.0,1338,3,36.03,175.03,0.0,167.07,0.0,11,0,6,0,0.0
2013,8,948486,290,0,1,8.42,17.75,1,1,1,1,4,3,30.0,60,14.25,57.98,6.0,7.25,1,0,0.0,0.0,1,36,5.32,35.48,1,0,0.0,0.0,1,64,3.45,0.15,1,0,0.0,1,45,2.7,1,0,0.0,1,28,3.9,0,0.0,3,0.63,0.05,22,8,61.5,167.85,0.0,126.37,0.0,324,20,258,0,1.81
2013,8,993580,15947,0,4,0.0,0.0,1,0,0,0,1338,0,0.0,1,0.0,0.0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,996882,158,0,1,10.96,1.22,1,0,0,0,1338,0,0.0,3,1.22,4.83,1.22,4.83,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,39,0,0.0,39,0,0.0,39,0,0.0,39,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,6.83,0.0,1.0,0.0,2,0,2,0,0.0
2013,8,1099790,327,0,2,0.0,0.0,1,0,0,0,1338,0,0.0,5,0.0,0.53,0.0,0.53,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,1.02,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1124050,264,0,1,97.1,0.54,1,1,0,1,4,2,25.52,5,0.0,1.45,0.0,1.45,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,9,0.54,0.06,1,0,0.0,1,9,0.54,1,0,0.0,1,2,0.0,0,0.0,0,0.0,0.0,1338,7,61.545,77.43,0.0,59.17,0.0,27,0,22,0,0.0
2013,8,1154214,15947,0,2,0.0,0.0,1,0,0,0,1338,0,0.0,3,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1184316,15947,0,2,0.0,0.0,1,0,0,1,18,1,0.0,8,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1190522,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1359,960,0,1,0.81,104.0,1,1,1,1,2,17,82.03,494,37.58,284.7,2.67,17.78,1,1,0.0,0.0,1,66,8.68,57.88,1,7,0.0,0.0,1,305,22.37,0.11,1,28,1.2,1,4,0.24,1,5,0.36,1,96,0.0,6,0.0,660,203.76,44.05,1,79,278.095,951.55,0.0,207.68,2.08,1090,106,23,14,806.5
2013,8,2122,393,0,1,21.15,30.38,1,1,0,1,17,3,49.0,55,29.27,62.5,5.41,5.88,2,0,0.0,0.0,2,25,6.68,44.52,2,0,0.0,0.0,2,18,1.11,0.25,1,0,0.0,1,6,0.36,1,0,0.0,1,18,0.0,0,0.0,0,0.0,0.0,1338,26,243.0,180.1,13.83,74.62,34.33,85,0,7,33,0.0
2013,8,10949,785,0,7,6.38,2.29,1,1,0,0,1338,0,0.0,9,1.33,8.85,0.23,1.55,7,0,0.0,0.0,7,8,1.33,8.85,7,0,0.0,0.0,7,16,0.96,0.06,8,0,0.0,8,16,0.96,8,0,0.0,8,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,22.3,0.0,22.3,0.0,20,0,20,0,0.0
2013,8,11272,871,0,1,5.79,6.48,1,1,0,1,11,1,6.01,38,4.26,35.57,0.55,3.63,1,0,0.0,0.0,1,22,3.36,22.4,1,0,0.0,0.0,1,106,2.22,0.06,1,0,0.0,1,37,2.22,1,0,0.0,1,8,0.0,3,0.0,0,0.0,0.0,1338,6,21.01,105.4,0.0,60.47,0.0,321,8,237,1,0.0
2013,8,38583,1076,0,1,16.9,1.76,1,1,0,0,32,0,0.0,10,1.76,13.57,0.98,6.53,1,0,0.0,0.0,1,5,1.15,9.53,1,1,0.0,0.0,1,9,0.0,0.0,19,0,0.0,19,0,0.0,19,0,0.0,19,5,0.0,5,0.0,0,0.0,0.0,1338,5,25.525,42.03,9.23,10.5,12.7,164,1,6,3,0.0
2013,8,75741,2047,0,2,0.12,9.13,1,1,0,1,26,1,3.0,35,6.91,46.15,2.58,17.2,3,0,0.0,0.0,3,27,6.11,40.75,3,0,0.0,0.0,3,79,2.22,0.06,2,0,0.0,2,37,2.22,2,0,0.0,2,4,0.0,0,0.0,0,0.0,0.0,1338,8,25.015,139.15,0.0,106.57,19.25,375,0,157,14,0.0
2013,8,77811,2038,0,0,5.0,7.07,1,1,0,1,7,2,8.0,36,1.85,15.83,0.2,1.23,1,0,0.0,0.0,1,22,1.85,11.13,1,0,0.0,0.0,1,60,5.22,0.09,0,10,0.9,0,48,4.32,0,0,0.0,0,4,0.0,0,0.0,0,0.0,0.0,1338,3,12.0,22.83,0.0,18.13,0.0,99,16,79,0,0.0
2013,8,80360,1975,0,2,15.35,5.72,1,0,0,0,58,0,0.0,24,5.72,34.42,2.04,7.08,2,1,2.04,7.08,2,11,2.85,16.95,2,4,2.87,16.9,2,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,6.0,73.77,16.73,35.52,35.78,0,0,0,0,0.0
2013,8,119903,2048,0,1,28.79,15.28,1,1,0,1,29,2,24.0,88,13.61,95.07,1.93,12.83,1,0,0.0,0.0,1,54,13.01,86.73,1,3,0.0,0.0,1,29,1.67,0.11,1,0,0.0,1,26,1.56,1,0,0.0,1,6,0.0,1,0.0,0,0.0,0.0,1338,4,72.0,437.8,0.0,342.23,7.4,121,0,112,1,0.0
2013,8,138936,2045,0,3,19.77,7.96,1,1,0,1,19,1,12.0,11,7.33,44.9,2.37,15.78,3,0,0.0,0.0,3,10,7.33,44.5,3,0,0.0,0.0,3,8,0.63,0.09,5,0,0.0,5,7,0.63,5,0,0.0,5,1,0.0,0,0.0,0,0.0,0.0,1338,1,12.0,73.62,0.0,72.78,0.0,15,0,14,0,0.0
2013,8,147642,2048,0,5,25.61,0.58,1,0,0,0,1338,0,0.0,3,0.58,3.48,0.35,1.95,5,0,0.0,0.0,5,2,0.58,3.48,5,0,0.0,0.0,5,0,0.0,0.0,63,0,0.0,63,0,0.0,63,0,0.0,63,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,17.53,0.0,17.53,0.0,4,0,4,0,0.0
2013,8,167491,2047,0,1,41.21,7.3,1,1,0,1,26,1,1.5,10,1.72,15.73,0.74,5.88,2,2,0.74,2.57,2,0,0.0,0.0,2,9,1.72,15.15,2,77,5.58,0.09,1,0,0.0,1,45,2.7,1,32,2.88,1,4,0.0,2,0.0,0,0.0,0.0,1338,4,37.53,16.82,2.57,0.0,15.15,192,0,163,28,0.0
2013,8,213345,2045,0,1,19.27,2.01,1,1,0,1,22,1,12.0,20,1.41,12.7,0.55,3.63,1,0,0.0,0.0,1,6,0.72,5.38,1,0,0.0,0.0,1,7,0.6,0.15,4,0,0.0,4,5,0.3,4,0,0.0,4,8,0.3,4,0.0,0,0.0,0.0,1338,1,12.0,56.5,0.0,40.33,0.0,19,0,16,0,0.0
2013,8,345966,1431,0,3,1.22,5.15,1,1,0,1,30,1,5.0,26,1.98,15.08,0.46,3.07,3,0,0.0,0.0,3,11,1.76,11.73,3,1,0.07,0.82,3,53,3.17,0.11,3,0,0.0,3,45,2.7,3,5,0.36,3,8,0.0,4,0.0,0,0.0,0.0,1338,4,16.5,41.13,0.0,31.12,0.82,177,0,162,5,0.0
2013,8,346823,1434,0,2,0.01,0.0,1,0,0,0,78,0,0.0,42,0.0,2.53,0.0,0.83,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,60,0,0.0,60,0,0.0,60,0,0.0,60,10,0.0,0,0.0,0,0.0,0.0,1338,4,14.255,45.35,0.0,12.98,0.0,65,0,11,0,0.0
2013,8,351934,1436,0,4,19.28,8.38,1,1,0,1,28,1,18.03,36,6.22,34.7,1.69,5.87,11,1,1.42,4.93,11,16,0.91,13.22,11,8,4.9,17.0,11,24,2.16,0.09,4,0,0.0,4,0,0.0,4,24,2.16,4,14,1.56,13,1.56,0,0.0,0.0,1338,7,42.045,246.03,19.18,195.77,31.25,57,0,20,25,0.0
2013,8,359412,15947,0,5,15.0,0.0,1,0,0,0,1338,0,0.0,6,0.0,0.0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,383984,1233,0,0,22.19,4.72,1,1,0,1,30,1,5.0,54,4.25,32.35,0.98,6.55,0,0,0.0,0.0,0,12,1.8,12.0,0,0,0.0,0.0,0,7,0.47,0.11,16,0,0.0,16,6,0.36,16,0,0.0,16,3,0.0,0,0.0,0,0.0,0.0,1338,4,27.0,65.78,0.0,18.0,0.0,8,0,7,0,0.0
2013,8,395614,792,0,1,0.92,4.79,1,1,0,0,37,0,0.0,39,2.75,21.57,0.74,4.92,1,0,0.0,0.0,1,11,2.45,16.3,1,0,0.0,0.0,1,37,2.04,0.06,1,0,0.0,1,34,2.04,1,0,0.0,1,6,0.0,0,0.0,0,0.0,0.0,1338,2,10.0,82.57,0.0,67.08,0.0,60,0,56,0,0.0
2013,8,408445,877,0,0,14.01,3.71,1,1,0,1,30,1,5.0,21,1.49,10.8,0.34,2.27,7,0,0.0,0.0,7,12,1.49,9.9,7,0,0.0,0.0,7,37,2.22,0.06,0,2,0.12,0,35,2.1,0,0,0.0,0,2,0.0,0,0.0,0,0.0,0.0,1338,2,10.0,49.75,0.0,26.57,0.0,114,14,89,0,0.0
2013,8,418236,856,0,1,12.02,15.28,1,1,0,1,1,2,24.02,52,12.52,66.2,4.0,7.33,1,0,0.0,0.0,1,39,8.52,59.18,1,0,0.0,0.0,1,97,2.76,0.06,1,9,0.06,1,45,2.7,1,0,0.0,1,18,0.0,1,0.0,0,0.0,0.0,1338,8,48.045,185.5,0.0,146.32,0.0,349,9,87,0,0.0
2013,8,420200,754,0,1,10.09,0.93,1,1,0,0,67,0,0.0,8,0.93,6.18,0.78,5.18,5,0,0.0,0.0,5,5,0.93,6.18,5,0,0.0,0.0,5,18,0.0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,1338,3,12.005,35.05,0.0,34.5,0.0,78,13,8,0,0.0
2013,8,434072,707,0,2,0.0,0.0,1,0,0,0,1338,0,0.0,1,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,450074,713,0,5,17.11,1.4,1,1,0,1,1338,1,12.0,13,1.1,8.32,0.65,4.32,5,0,0.0,0.0,5,8,0.65,4.32,5,0,0.0,0.0,5,5,0.3,0.06,9,0,0.0,9,5,0.3,9,0,0.0,9,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,40.62,0.0,35.25,0.0,39,1,38,0,0.0
2013,8,981680,248,0,3,10.59,0.97,1,0,0,0,77,0,0.0,33,0.97,8.68,0.37,2.48,3,0,0.0,0.0,3,8,0.97,6.48,3,0,0.0,0.0,3,0,0.0,0.0,70,0,0.0,70,0,0.0,70,0,0.0,70,2,0.0,2,0.0,0,0.0,0.0,1338,1,12.0,19.82,0.0,12.12,0.0,2,1,0,0,0.0
2013,8,996219,447,0,1,20.94,0.0,1,0,0,0,1338,0,0.0,2,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1037398,393,0,5,19.23,3.34,1,1,0,0,61,0,0.0,8,1.04,8.27,0.56,3.75,8,0,0.0,0.0,8,3,0.89,5.95,8,0,0.0,0.0,8,31,2.3,0.5,5,0,0.0,5,30,1.8,5,0,0.0,5,0,0.0,0,0.0,0,0.0,0.0,1338,2,10.0,11.57,0.0,7.95,0.0,74,0,69,0,0.0
2013,8,1099970,61,0,1,5.04,8.87,1,0,0,0,59,0,0.0,65,8.87,59.18,1.55,10.32,1,0,0.0,0.0,1,16,4.07,27.15,1,6,0.01,0.13,1,0,0.0,0.0,59,0,0.0,59,0,0.0,59,0,0.0,59,0,0.0,0,0.0,0,0.0,0.0,1338,3,15.0,75.05,0.0,34.62,0.13,1,0,0,0,0.0
2013,8,1105247,308,0,8,24.0,0.0,1,1,0,1,8,1,24.02,5,0.0,0.03,0.0,0.03,8,0,0.0,0.0,8,2,0.0,0.0,8,0,0.0,0.0,8,3,0.0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,11,0.0,4,0.0,0,0.0,0.0,1338,3,24.015,45.35,0.0,28.13,0.18,18,0,8,6,0.0
2013,8,1157837,15934,1,10,15.0,0.0,1,1,0,1,12,1,15.0,4,0.0,1.82,0.0,0.97,10,0,0.0,0.0,10,2,0.0,0.0,10,0,0.0,0.0,10,3,0.0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,10,0.0,0,0.0,0,0.0,0.0,1338,1,15.0,1.82,0.0,0.0,0.0,3,0,0,0,0.0
2013,8,1194249,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1196830,15947,0,1,0.0,0.0,0,0,0,1,1,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1304,1032,0,10,0.11,0.0,1,0,0,0,1338,0,0.0,1,0.0,0.0,0.0,0.0,10,0,0.0,0.0,10,0,0.0,0.0,10,0,0.0,0.0,10,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,1,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.18,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,6102,913,0,1,11.32,23.73,1,1,1,1,1,1,12.0,91,14.48,95.27,1.33,8.85,1,1,0.62,2.13,1,48,13.4,89.33,1,2,0.62,2.13,1,122,9.25,0.8,1,0,0.0,1,94,5.4,1,26,2.25,1,20,1.6,5,0.0,21,6.91,0.0,7,7,60.03,240.38,6.67,195.87,14.1,224,0,188,32,6.91
2013,8,77858,2046,0,2,14.88,0.0,1,1,0,0,31,0,0.0,2,0.0,1.9,0.0,1.08,9,0,0.0,0.0,9,0,0.0,0.0,9,0,0.0,0.0,9,3,0.0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,1338,3,12.005,34.55,0.0,3.0,0.0,9,0,4,0,0.0
2013,8,102080,2048,0,2,18.6,2.39,1,0,0,0,1338,0,0.0,25,2.39,14.27,0.63,3.52,2,3,0.4,1.38,2,7,1.7,9.43,2,11,0.48,2.35,2,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,5,0.0,4,0.0,0,0.0,0.0,1338,0,4.0,45.65,0.0,17.43,0.97,0,0,0,0,0.0
2013,8,159526,2047,0,2,17.61,11.31,1,1,0,1,2,2,15.0,39,10.39,49.58,2.45,8.52,2,0,0.0,0.0,2,5,1.74,11.63,2,4,0.87,7.9,2,23,0.92,0.11,2,8,0.0,2,12,0.72,2,1,0.09,2,12,0.0,1,0.0,0,0.0,0.0,1338,7,52.515,156.48,3.48,53.97,12.08,62,23,34,0,0.0
